country_iso3,country_name,indicator_code,indicator_name,year,value
BEL,Belgium,gdp,GDP (2011 international $),1900,39957893000.0
BEL,Belgium,gdp,GDP (2011 international $),1901,40316328000.0
BEL,Belgium,gdp,GDP (2011 international $),1902,41141880000.0
BEL,Belgium,gdp,GDP (2011 international $),1903,42072961000.0
BEL,Belgium,gdp,GDP (2011 international $),1904,43160826000.0
BEL,Belgium,gdp,GDP (2011 international $),1905,44398900000.0
BEL,Belgium,gdp,GDP (2011 international $),1906,45318952000.0
BEL,Belgium,gdp,GDP (2011 international $),1907,45994584000.0
BEL,Belgium,gdp,GDP (2011 international $),1908,46459559000.0
BEL,Belgium,gdp,GDP (2011 international $),1909,47335740000.0
BEL,Belgium,gdp,GDP (2011 international $),1910,48572044000.0
BEL,Belgium,gdp,GDP (2011 international $),1911,49702404000.0
BEL,Belgium,gdp,GDP (2011 international $),1912,50883360000.0
BEL,Belgium,gdp,GDP (2011 international $),1913,51569182000.0
BEL,Belgium,gdp,GDP (2011 international $),1914,48291919000.0
BEL,Belgium,gdp,GDP (2011 international $),1915,47717850000.0
BEL,Belgium,gdp,GDP (2011 international $),1916,50476286000.0
BEL,Belgium,gdp,GDP (2011 international $),1917,43351961000.0
BEL,Belgium,gdp,GDP (2011 international $),1918,34929600000.0
BEL,Belgium,gdp,GDP (2011 international $),1919,41206456000.0
BEL,Belgium,gdp,GDP (2011 international $),1920,47690880000.0
BEL,Belgium,gdp,GDP (2011 international $),1921,48513360000.0
BEL,Belgium,gdp,GDP (2011 international $),1922,53254414000.0
BEL,Belgium,gdp,GDP (2011 international $),1923,55170510000.0
BEL,Belgium,gdp,GDP (2011 international $),1924,56977851000.0
BEL,Belgium,gdp,GDP (2011 international $),1925,57860202000.0
BEL,Belgium,gdp,GDP (2011 international $),1926,59818344000.0
BEL,Belgium,gdp,GDP (2011 international $),1927,62022688000.0
BEL,Belgium,gdp,GDP (2011 international $),1928,65265888000.0
BEL,Belgium,gdp,GDP (2011 international $),1929,64705792000.0
BEL,Belgium,gdp,GDP (2011 international $),1930,64091136000.0
BEL,Belgium,gdp,GDP (2011 international $),1931,62952122000.0
BEL,Belgium,gdp,GDP (2011 international $),1932,60109798000.0
BEL,Belgium,gdp,GDP (2011 international $),1933,61411491000.0
BEL,Belgium,gdp,GDP (2011 international $),1934,60899202000.0
BEL,Belgium,gdp,GDP (2011 international $),1935,64654688000.0
BEL,Belgium,gdp,GDP (2011 international $),1936,65114765000.0
BEL,Belgium,gdp,GDP (2011 international $),1937,66000168000.0
BEL,Belgium,gdp,GDP (2011 international $),1938,64496548000.0
BEL,Belgium,gdp,GDP (2011 international $),1939,68889928000.0
BEL,Belgium,gdp,GDP (2011 international $),1940,60692112000.0
BEL,Belgium,gdp,GDP (2011 international $),1941,57493372000.0
BEL,Belgium,gdp,GDP (2011 international $),1942,52541637000.0
BEL,Belgium,gdp,GDP (2011 international $),1943,51331176000.0
BEL,Belgium,gdp,GDP (2011 international $),1944,54339214000.0
BEL,Belgium,gdp,GDP (2011 international $),1945,57597473000.0
BEL,Belgium,gdp,GDP (2011 international $),1946,61003797000.0
BEL,Belgium,gdp,GDP (2011 international $),1947,64650950000.0
BEL,Belgium,gdp,GDP (2011 international $),1948,68524456000.0
BEL,Belgium,gdp,GDP (2011 international $),1949,71306692000.0
BEL,Belgium,gdp,GDP (2011 international $),1950,75214347738.0
BEL,Belgium,gdp,GDP (2011 international $),1951,79502691784.0
BEL,Belgium,gdp,GDP (2011 international $),1952,78879211645.0
BEL,Belgium,gdp,GDP (2011 international $),1953,81405994636.0
BEL,Belgium,gdp,GDP (2011 international $),1954,84754240673.0
BEL,Belgium,gdp,GDP (2011 international $),1955,88773430839.0
BEL,Belgium,gdp,GDP (2011 international $),1956,91353398465.0
BEL,Belgium,gdp,GDP (2011 international $),1957,93064269580.0
BEL,Belgium,gdp,GDP (2011 international $),1958,92953195796.0
BEL,Belgium,gdp,GDP (2011 international $),1959,95889572455.0
BEL,Belgium,gdp,GDP (2011 international $),1960,101044316864.0
BEL,Belgium,gdp,GDP (2011 international $),1961,105965811541.0
BEL,Belgium,gdp,GDP (2011 international $),1962,111422805521.0
BEL,Belgium,gdp,GDP (2011 international $),1963,116335804304.0
BEL,Belgium,gdp,GDP (2011 international $),1964,124534265000.0
BEL,Belgium,gdp,GDP (2011 international $),1965,128900422970.0
BEL,Belgium,gdp,GDP (2011 international $),1966,133004611467.0
BEL,Belgium,gdp,GDP (2011 international $),1967,138196546500.0
BEL,Belgium,gdp,GDP (2011 international $),1968,143933305268.0
BEL,Belgium,gdp,GDP (2011 international $),1969,153505209418.0
BEL,Belgium,gdp,GDP (2011 international $),1970,163013745896.0
BEL,Belgium,gdp,GDP (2011 international $),1971,169133335000.0
BEL,Belgium,gdp,GDP (2011 international $),1972,178026050437.0
BEL,Belgium,gdp,GDP (2011 international $),1973,188915229177.0
BEL,Belgium,gdp,GDP (2011 international $),1974,196850469463.0
BEL,Belgium,gdp,GDP (2011 international $),1975,194240674926.0
BEL,Belgium,gdp,GDP (2011 international $),1976,205206876000.0
BEL,Belgium,gdp,GDP (2011 international $),1977,206503340893.0
BEL,Belgium,gdp,GDP (2011 international $),1978,212370672719.0
BEL,Belgium,gdp,GDP (2011 international $),1979,217343101115.0
BEL,Belgium,gdp,GDP (2011 international $),1980,227067203496.0
BEL,Belgium,gdp,GDP (2011 international $),1981,224240632890.0
BEL,Belgium,gdp,GDP (2011 international $),1982,227394760384.0
BEL,Belgium,gdp,GDP (2011 international $),1983,227376691105.0
BEL,Belgium,gdp,GDP (2011 international $),1984,233018708582.0
BEL,Belgium,gdp,GDP (2011 international $),1985,235344813262.0
BEL,Belgium,gdp,GDP (2011 international $),1986,238862653069.0
BEL,Belgium,gdp,GDP (2011 international $),1987,244504599238.0
BEL,Belgium,gdp,GDP (2011 international $),1988,256045020000.0
BEL,Belgium,gdp,GDP (2011 international $),1989,265237140019.0
BEL,Belgium,gdp,GDP (2011 international $),1990,273278713941.0
BEL,Belgium,gdp,GDP (2011 international $),1991,278686606016.0
BEL,Belgium,gdp,GDP (2011 international $),1992,283358354426.0
BEL,Belgium,gdp,GDP (2011 international $),1993,281005275818.0
BEL,Belgium,gdp,GDP (2011 international $),1994,290433135887.0
BEL,Belgium,gdp,GDP (2011 international $),1995,297763645458.0
BEL,Belgium,gdp,GDP (2011 international $),1996,302924438524.0
BEL,Belgium,gdp,GDP (2011 international $),1997,314576090803.0
BEL,Belgium,gdp,GDP (2011 international $),1998,321240211745.0
BEL,Belgium,gdp,GDP (2011 international $),1999,333121577520.0
BEL,Belgium,gdp,GDP (2011 international $),2000,345706865981.0
BEL,Belgium,gdp,GDP (2011 international $),2001,349015220419.0
BEL,Belgium,gdp,GDP (2011 international $),2002,355705534550.0
BEL,Belgium,gdp,GDP (2011 international $),2003,358937085300.0
BEL,Belgium,gdp,GDP (2011 international $),2004,372499172102.0
BEL,Belgium,gdp,GDP (2011 international $),2005,380840056202.0
BEL,Belgium,gdp,GDP (2011 international $),2006,390874955040.0
BEL,Belgium,gdp,GDP (2011 international $),2007,404721960651.0
BEL,Belgium,gdp,GDP (2011 international $),2008,408290544814.0
BEL,Belgium,gdp,GDP (2011 international $),2009,399489943721.0
BEL,Belgium,gdp,GDP (2011 international $),2010,411261674695.0
BEL,Belgium,gdp,GDP (2011 international $),2011,420934235947.0
BEL,Belgium,gdp,GDP (2011 international $),2012,424045845634.0
BEL,Belgium,gdp,GDP (2011 international $),2013,425993254852.0
BEL,Belgium,gdp,GDP (2011 international $),2014,432717694183.0
BEL,Belgium,gdp,GDP (2011 international $),2015,441551470878.0
BEL,Belgium,gdp,GDP (2011 international $),2016,447144517813.0
BEL,Belgium,gdp,GDP (2011 international $),2017,454386396677.0
BEL,Belgium,gdp,GDP (2011 international $),2018,462533269863.0
BEL,Belgium,gdp,GDP (2011 international $),2019,472897988852.0
BEL,Belgium,gdp,GDP (2011 international $),2020,447544069854.0
BEL,Belgium,gdp,GDP (2011 international $),2021,474995824355.0
BEL,Belgium,gdp,GDP (2011 international $),2022,489678394377.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1900,5947.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1901,5928.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1902,5960.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1903,6013.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1904,6091.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1905,6188.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1906,6244.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1907,6268.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1908,6269.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1909,6330.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1910,6478.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1911,6612.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1912,6704.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1913,6727.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1914,6253.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1915,6150.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1916,6503.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1917,5609.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1918,4560.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1919,5402.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1920,6315.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1921,6465.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1922,7034.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1923,7226.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1924,7393.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1925,7438.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1926,7626.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1927,7847.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1928,8191.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1929,8056.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1930,7936.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1931,7747.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1932,7343.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1933,7461.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1934,7371.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1935,7801.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1936,7831.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1937,7908.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1938,7702.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1939,8209.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1940,7272.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1941,6947.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1942,6371.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1943,6228.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1944,6554.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1945,6907.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1946,7291.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1947,7651.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1948,8008.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1949,8278.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1950,8706.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1951,9161.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1952,9035.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1953,9274.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1954,9610.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1955,10010.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1956,10237.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1957,10353.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1958,10268.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1959,10533.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1960,11081.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1961,11561.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1962,12087.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1963,12532.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1964,13295.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1965,13643.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1966,13989.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1967,14461.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1968,15009.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1969,15969.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1970,16914.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1971,17486.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1972,18336.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1973,19399.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1974,20153.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1975,19831.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1976,20916.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1977,21025.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1978,21605.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1979,22094.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1980,23060.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1981,22760.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1982,23071.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1983,23071.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1984,23644.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1985,23873.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1986,24221.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1987,24772.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1988,25905.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1989,26690.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1990,27412.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),1991,27848.305
BEL,Belgium,gdppc,GDP per capita (2011 international $),1992,28199.574
BEL,Belgium,gdppc,GDP per capita (2011 international $),1993,27857.25
BEL,Belgium,gdppc,GDP per capita (2011 international $),1994,28706.5
BEL,Belgium,gdppc,GDP per capita (2011 international $),1995,29370.088
BEL,Belgium,gdppc,GDP per capita (2011 international $),1996,29820.299
BEL,Belgium,gdppc,GDP per capita (2011 international $),1997,30894.283
BEL,Belgium,gdppc,GDP per capita (2011 international $),1998,31480.744
BEL,Belgium,gdppc,GDP per capita (2011 international $),1999,32571.674
BEL,Belgium,gdppc,GDP per capita (2011 international $),2000,33719.77
BEL,Belgium,gdppc,GDP per capita (2011 international $),2001,33923.344
BEL,Belgium,gdppc,GDP per capita (2011 international $),2002,34419.695
BEL,Belgium,gdppc,GDP per capita (2011 international $),2003,34588.477
BEL,Belgium,gdppc,GDP per capita (2011 international $),2004,35740.35
BEL,Belgium,gdppc,GDP per capita (2011 international $),2005,36338.383
BEL,Belgium,gdppc,GDP per capita (2011 international $),2006,37051.902
BEL,Belgium,gdppc,GDP per capita (2011 international $),2007,38082.875
BEL,Belgium,gdppc,GDP per capita (2011 international $),2008,38117.348
BEL,Belgium,gdppc,GDP per capita (2011 international $),2009,36998.65
BEL,Belgium,gdppc,GDP per capita (2011 international $),2010,37739.33
BEL,Belgium,gdppc,GDP per capita (2011 international $),2011,38130.0
BEL,Belgium,gdppc,GDP per capita (2011 international $),2012,38173.234
BEL,Belgium,gdppc,GDP per capita (2011 international $),2013,38169.832
BEL,Belgium,gdppc,GDP per capita (2011 international $),2014,38599.426
BEL,Belgium,gdppc,GDP per capita (2011 international $),2015,39160.324
BEL,Belgium,gdppc,GDP per capita (2011 international $),2016,39456.863
BEL,Belgium,gdppc,GDP per capita (2011 international $),2017,39940.824
BEL,Belgium,gdppc,GDP per capita (2011 international $),2018,40471.914
BEL,Belgium,gdppc,GDP per capita (2011 international $),2019,41155.527
BEL,Belgium,gdppc,GDP per capita (2011 international $),2020,38763.44
BEL,Belgium,gdppc,GDP per capita (2011 international $),2021,40970.805
BEL,Belgium,gdppc,GDP per capita (2011 international $),2022,41872.395
BEL,Belgium,pop,Population (thousands),1900,6719.0
BEL,Belgium,pop,Population (thousands),1901,6801.0
BEL,Belgium,pop,Population (thousands),1902,6903.0
BEL,Belgium,pop,Population (thousands),1903,6997.0
BEL,Belgium,pop,Population (thousands),1904,7086.0
BEL,Belgium,pop,Population (thousands),1905,7175.0
BEL,Belgium,pop,Population (thousands),1906,7258.0
BEL,Belgium,pop,Population (thousands),1907,7338.0
BEL,Belgium,pop,Population (thousands),1908,7411.0
BEL,Belgium,pop,Population (thousands),1909,7478.0
BEL,Belgium,pop,Population (thousands),1910,7498.0
BEL,Belgium,pop,Population (thousands),1911,7517.0
BEL,Belgium,pop,Population (thousands),1912,7590.0
BEL,Belgium,pop,Population (thousands),1913,7666.0
BEL,Belgium,pop,Population (thousands),1914,7723.0
BEL,Belgium,pop,Population (thousands),1915,7759.0
BEL,Belgium,pop,Population (thousands),1916,7762.0
BEL,Belgium,pop,Population (thousands),1917,7729.0
BEL,Belgium,pop,Population (thousands),1918,7660.0
BEL,Belgium,pop,Population (thousands),1919,7628.0
BEL,Belgium,pop,Population (thousands),1920,7552.0
BEL,Belgium,pop,Population (thousands),1921,7504.0
BEL,Belgium,pop,Population (thousands),1922,7571.0
BEL,Belgium,pop,Population (thousands),1923,7635.0
BEL,Belgium,pop,Population (thousands),1924,7707.0
BEL,Belgium,pop,Population (thousands),1925,7779.0
BEL,Belgium,pop,Population (thousands),1926,7844.0
BEL,Belgium,pop,Population (thousands),1927,7904.0
BEL,Belgium,pop,Population (thousands),1928,7968.0
BEL,Belgium,pop,Population (thousands),1929,8032.0
BEL,Belgium,pop,Population (thousands),1930,8076.0
BEL,Belgium,pop,Population (thousands),1931,8126.0
BEL,Belgium,pop,Population (thousands),1932,8186.0
BEL,Belgium,pop,Population (thousands),1933,8231.0
BEL,Belgium,pop,Population (thousands),1934,8262.0
BEL,Belgium,pop,Population (thousands),1935,8288.0
BEL,Belgium,pop,Population (thousands),1936,8315.0
BEL,Belgium,pop,Population (thousands),1937,8346.0
BEL,Belgium,pop,Population (thousands),1938,8374.0
BEL,Belgium,pop,Population (thousands),1939,8392.0
BEL,Belgium,pop,Population (thousands),1940,8346.0
BEL,Belgium,pop,Population (thousands),1941,8276.0
BEL,Belgium,pop,Population (thousands),1942,8247.0
BEL,Belgium,pop,Population (thousands),1943,8242.0
BEL,Belgium,pop,Population (thousands),1944,8291.0
BEL,Belgium,pop,Population (thousands),1945,8339.0
BEL,Belgium,pop,Population (thousands),1946,8367.0
BEL,Belgium,pop,Population (thousands),1947,8450.0
BEL,Belgium,pop,Population (thousands),1948,8557.0
BEL,Belgium,pop,Population (thousands),1949,8614.0
BEL,Belgium,pop,Population (thousands),1950,8639.369140592695
BEL,Belgium,pop,Population (thousands),1951,8678.385742167886
BEL,Belgium,pop,Population (thousands),1952,8730.405273381295
BEL,Belgium,pop,Population (thousands),1953,8777.873046797498
BEL,Belgium,pop,Population (thousands),1954,8819.379882726327
BEL,Belgium,pop,Population (thousands),1955,8868.47460929071
BEL,Belgium,pop,Population (thousands),1956,8923.844726482366
BEL,Belgium,pop,Population (thousands),1957,8989.111328117455
BEL,Belgium,pop,Population (thousands),1958,9052.707031164784
BEL,Belgium,pop,Population (thousands),1959,9103.728515617582
BEL,Belgium,pop,Population (thousands),1960,9118.700195289233
BEL,Belgium,pop,Population (thousands),1961,9165.799804601678
BEL,Belgium,pop,Population (thousands),1962,9218.400390584926
BEL,Belgium,pop,Population (thousands),1963,9283.09960932014
BEL,Belgium,pop,Population (thousands),1964,9367.0
BEL,Belgium,pop,Population (thousands),1965,9448.099609323463
BEL,Belgium,pop,Population (thousands),1966,9507.799804632212
BEL,Belgium,pop,Population (thousands),1967,9556.5
BEL,Belgium,pop,Population (thousands),1968,9589.799804650544
BEL,Belgium,pop,Population (thousands),1969,9612.700195253303
BEL,Belgium,pop,Population (thousands),1970,9637.799804658862
BEL,Belgium,pop,Population (thousands),1971,9672.5
BEL,Belgium,pop,Population (thousands),1972,9709.099609347732
BEL,Belgium,pop,Population (thousands),1973,9738.400390587143
BEL,Belgium,pop,Population (thousands),1974,9767.79980464447
BEL,Belgium,pop,Population (thousands),1975,9794.799804649287
BEL,Belgium,pop,Population (thousands),1976,9811.0
BEL,Belgium,pop,Population (thousands),1977,9821.799804661117
BEL,Belgium,pop,Population (thousands),1978,9829.70019527887
BEL,Belgium,pop,Population (thousands),1979,9837.200195301892
BEL,Belgium,pop,Population (thousands),1980,9846.799804683435
BEL,Belgium,pop,Population (thousands),1981,9852.400390597539
BEL,Belgium,pop,Population (thousands),1982,9856.302734341814
BEL,Belgium,pop,Population (thousands),1983,9855.519531229682
BEL,Belgium,pop,Population (thousands),1984,9855.299804686178
BEL,Belgium,pop,Population (thousands),1985,9858.200195283374
BEL,Belgium,pop,Population (thousands),1986,9861.79980467363
BEL,Belgium,pop,Population (thousands),1987,9870.200195301148
BEL,Belgium,pop,Population (thousands),1988,9884.0
BEL,Belgium,pop,Population (thousands),1989,9937.697265605097
BEL,Belgium,pop,Population (thousands),1990,9969.309570297679
BEL,Belgium,pop,Population (thousands),1991,10007.309458008305
BEL,Belgium,pop,Population (thousands),1992,10048.320390442777
BEL,Belgium,pop,Population (thousands),1993,10087.330078094572
BEL,Belgium,pop,Population (thousands),1994,10117.330078100778
BEL,Belgium,pop,Population (thousands),1995,10138.33004034581
BEL,Belgium,pop,Population (thousands),1996,10158.330019561507
BEL,Belgium,pop,Population (thousands),1997,10182.339910688332
BEL,Belgium,pop,Population (thousands),1998,10204.339889330444
BEL,Belgium,pop,Population (thousands),1999,10227.339789781761
BEL,Belgium,pop,Population (thousands),2000,10252.34946682614
BEL,Belgium,pop,Population (thousands),2001,10288.34953355424
BEL,Belgium,pop,Population (thousands),2002,10334.360445378728
BEL,Belgium,pop,Population (thousands),2003,10377.360220283766
BEL,Belgium,pop,Population (thousands),2004,10422.370572811964
BEL,Belgium,pop,Population (thousands),2005,10480.37982873371
BEL,Belgium,pop,Population (thousands),2006,10549.389746307761
BEL,Belgium,pop,Population (thousands),2007,10627.400390621768
BEL,Belgium,pop,Population (thousands),2008,10711.410059640037
BEL,Belgium,pop,Population (thousands),2009,10797.419465872403
BEL,Belgium,pop,Population (thousands),2010,10897.42914606592
BEL,Belgium,pop,Population (thousands),2011,11039.450195305533
BEL,Belgium,pop,Population (thousands),2012,11108.460070058514
BEL,Belgium,pop,Population (thousands),2013,11160.46973568026
BEL,Belgium,pop,Population (thousands),2014,11210.469663020378
BEL,Belgium,pop,Population (thousands),2015,11275.480531723893
BEL,Belgium,pop,Population (thousands),2016,11332.49031513225
BEL,Belgium,pop,Population (thousands),2017,11376.490296669894
BEL,Belgium,pop,Population (thousands),2018,11428.500017641865
BEL,Belgium,pop,Population (thousands),2019,11490.509861579467
BEL,Belgium,pop,Population (thousands),2020,11545.51995008699
BEL,Belgium,pop,Population (thousands),2021,11593.519442808116
BEL,Belgium,pop,Population (thousands),2022,11694.539908142347
CZE,Czechia,gdp,GDP (2011 international $),1970,85688633425.0
CZE,Czechia,gdp,GDP (2011 international $),1971,90161721788.0
CZE,Czechia,gdp,GDP (2011 international $),1972,94933134863.0
CZE,Czechia,gdp,GDP (2011 international $),1973,99378514863.0
CZE,Czechia,gdp,GDP (2011 international $),1974,104186936984.0
CZE,Czechia,gdp,GDP (2011 international $),1975,110000271248.0
CZE,Czechia,gdp,GDP (2011 international $),1976,114359898556.0
CZE,Czechia,gdp,GDP (2011 international $),1977,118223719564.0
CZE,Czechia,gdp,GDP (2011 international $),1978,123116431801.0
CZE,Czechia,gdp,GDP (2011 international $),1979,124798624929.0
CZE,Czechia,gdp,GDP (2011 international $),1980,126921718828.0
CZE,Czechia,gdp,GDP (2011 international $),1981,126726010277.0
CZE,Czechia,gdp,GDP (2011 international $),1982,124767552965.0
CZE,Czechia,gdp,GDP (2011 international $),1983,126785025540.0
CZE,Czechia,gdp,GDP (2011 international $),1984,129617868735.0
CZE,Czechia,gdp,GDP (2011 international $),1985,132537133916.0
CZE,Czechia,gdp,GDP (2011 international $),1986,136190031570.0
CZE,Czechia,gdp,GDP (2011 international $),1987,139350917529.0
CZE,Czechia,gdp,GDP (2011 international $),1988,142237370686.0
CZE,Czechia,gdp,GDP (2011 international $),1989,144679286083.0
CZE,Czechia,gdp,GDP (2011 international $),1990,146168284839.0
CZE,Czechia,gdp,GDP (2011 international $),1991,130499462994.0
CZE,Czechia,gdp,GDP (2011 international $),1992,131496641304.0
CZE,Czechia,gdp,GDP (2011 international $),1993,133342958573.0
CZE,Czechia,gdp,GDP (2011 international $),1994,139002246482.0
CZE,Czechia,gdp,GDP (2011 international $),1995,149541611781.0
CZE,Czechia,gdp,GDP (2011 international $),1996,157900113788.0
CZE,Czechia,gdp,GDP (2011 international $),1997,158827904845.0
CZE,Czechia,gdp,GDP (2011 international $),1998,160364287569.0
CZE,Czechia,gdp,GDP (2011 international $),1999,164728010192.0
CZE,Czechia,gdp,GDP (2011 international $),2000,174309526192.0
CZE,Czechia,gdp,GDP (2011 international $),2001,181753179328.0
CZE,Czechia,gdp,GDP (2011 international $),2002,187044887124.0
CZE,Czechia,gdp,GDP (2011 international $),2003,196328003846.0
CZE,Czechia,gdp,GDP (2011 international $),2004,208725903761.0
CZE,Czechia,gdp,GDP (2011 international $),2005,225302570264.0
CZE,Czechia,gdp,GDP (2011 international $),2006,243991794814.0
CZE,Czechia,gdp,GDP (2011 international $),2007,260673045889.0
CZE,Czechia,gdp,GDP (2011 international $),2008,271709547503.0
CZE,Czechia,gdp,GDP (2011 international $),2009,261919697582.0
CZE,Czechia,gdp,GDP (2011 international $),2010,271231988282.0
CZE,Czechia,gdp,GDP (2011 international $),2011,279082754736.0
CZE,Czechia,gdp,GDP (2011 international $),2012,276891945353.0
CZE,Czechia,gdp,GDP (2011 international $),2013,276764861619.0
CZE,Czechia,gdp,GDP (2011 international $),2014,283025537919.0
CZE,Czechia,gdp,GDP (2011 international $),2015,298276052489.0
CZE,Czechia,gdp,GDP (2011 international $),2016,305844147713.0
CZE,Czechia,gdp,GDP (2011 international $),2017,321652381589.0
CZE,Czechia,gdp,GDP (2011 international $),2018,332009886797.0
CZE,Czechia,gdp,GDP (2011 international $),2019,342069373423.0
CZE,Czechia,gdp,GDP (2011 international $),2020,323245433506.0
CZE,Czechia,gdp,GDP (2011 international $),2021,334729441747.0
CZE,Czechia,gdp,GDP (2011 international $),2022,342966849621.0
CZE,Czechia,gdppc,GDP per capita (2011 international $),1970,8748.0
CZE,Czechia,gdppc,GDP per capita (2011 international $),1971,9177.0
CZE,Czechia,gdppc,GDP per capita (2011 international $),1972,9626.0
CZE,Czechia,gdppc,GDP per capita (2011 international $),1973,10026.0
CZE,Czechia,gdppc,GDP per capita (2011 international $),1974,10444.0
CZE,Czechia,gdppc,GDP per capita (2011 international $),1975,10954.0
CZE,Czechia,gdppc,GDP per capita (2011 international $),1976,11317.0
CZE,Czechia,gdppc,GDP per capita (2011 international $),1977,11634.0
CZE,Czechia,gdppc,GDP per capita (2011 international $),1978,12055.0
